Datum,KielerWoche,Bewoelkung,Temperatur,Wettercode,ist_feiertag,Warengruppe_Brot,Warengruppe_Brötchen,Warengruppe_Croissant,Warengruppe_Konditorei,Warengruppe_Kuchen,Warengruppe_Saisonbrot,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Thursday,Wochentag_Tuesday,Wochentag_Wednesday,Jahreszeit_Herbst,Jahreszeit_Sommer,Jahreszeit_Winter,VPI_Backwaren
2016-07-04,0,6,17.25,61,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,92.9
2016-07-05,0,7,17.125,95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-05,0,7,17.125,95,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-05,0,7,17.125,95,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-05,0,7,17.125,95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-05,0,7,17.125,95,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-06,0,5,16.5,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-06,0,5,16.5,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-06,0,5,16.5,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-06,0,5,16.5,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-06,0,5,16.5,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-08,0,6,19.125,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-08,0,6,19.125,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-08,0,6,19.125,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-08,0,6,19.125,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-08,0,6,19.125,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-09,0,5,19.125,59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-09,0,5,19.125,44,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-09,0,5,19.125,53,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-09,0,5,19.125,59,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-09,0,5,19.125,67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-10,0,6,24.125,67,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-10,0,6,24.125,67,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-10,0,6,24.125,59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-10,0,6,24.125,57,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-10,0,6,24.125,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-11,0,6,20,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,92.9
2016-07-11,0,6,20,21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,92.9
2016-07-11,0,6,20,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,92.9
2016-07-11,0,6,20,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,92.9
2016-07-11,0,6,20,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,92.9
2016-07-12,0,4,19.125,95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-12,0,4,19.125,95,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-12,0,4,19.125,95,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-12,0,4,19.125,95,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-12,0,4,19.125,95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-13,0,6,16.375,63,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-13,0,6,16.375,63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-13,0,6,16.375,63,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-13,0,6,16.375,63,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-13,0,6,16.375,63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-14,0,7,16.375,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-14,0,7,16.375,53,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-14,0,7,16.375,53,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-14,0,7,16.375,53,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-14,0,7,16.375,53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-15,0,7,17,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-15,0,7,17,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-15,0,7,17,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-15,0,7,17,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-15,0,7,17,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-16,0,7,18,61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-16,0,7,18,61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-16,0,7,18,61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-16,0,7,18,61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-16,0,7,18,61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-17,0,7,17.25,61,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-17,0,7,17.25,61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-17,0,7,17.25,61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-17,0,7,17.25,61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-17,0,7,17.25,61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-19,0,6,22.375,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-19,0,6,22.375,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-19,0,6,22.375,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-19,0,6,22.375,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-19,0,6,22.375,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-20,0,0,26,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-20,0,0,26,37,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-20,0,0,26,37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-20,0,0,26,52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-20,0,0,26,37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-21,0,3,25.875,44,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-21,0,3,25.875,37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-21,0,3,25.875,44,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-21,0,3,25.875,43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-21,0,3,25.875,52,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-22,0,3,26,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-22,0,3,26,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-22,0,3,26,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-22,0,3,26,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-22,0,3,26,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-23,0,3,25.375,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-23,0,3,25.375,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-23,0,3,25.375,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-23,0,3,25.375,35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-23,0,3,25.375,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-24,0,0,25.25,59,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-24,0,0,25.25,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-24,0,0,25.25,50,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-24,0,0,25.25,35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-24,0,0,25.25,35,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-25,0,4,25.375,95,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,92.9
2016-07-25,0,4,25.375,95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,92.9
2016-07-25,0,4,25.375,95,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,92.9
2016-07-25,0,4,25.375,95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,92.9
2016-07-25,0,4,25.375,95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,92.9
2016-07-26,0,3,21.875,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-26,0,3,21.875,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-26,0,3,21.875,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-26,0,3,21.875,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,92.9
2016-07-27,0,4,21.375,61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-27,0,4,21.375,53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-27,0,4,21.375,68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-27,0,4,21.375,53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-27,0,4,21.375,53,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,92.9
2016-07-28,0,4,21.25,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-28,0,4,21.25,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-28,0,4,21.25,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-28,0,4,21.25,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-28,0,4,21.25,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,92.9
2016-07-29,0,6,21,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-29,0,6,21,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-29,0,6,21,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-29,0,6,21,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-29,0,6,21,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,92.9
2016-07-30,0,4,19.625,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-30,0,4,19.625,65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-30,0,4,19.625,65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-30,0,4,19.625,65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-30,0,4,19.625,65,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,92.9
2016-07-31,0,7,17.375,61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-31,0,7,17.375,61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-31,0,7,17.375,61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-31,0,7,17.375,61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.9
2016-07-31,0,7,17.375,61,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,92.9
2016-08-01,0,3,18.5,61,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-01,0,3,18.5,61,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-01,0,3,18.5,61,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-01,0,3,18.5,61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-01,0,3,18.5,61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-02,0,4,19.75,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-02,0,4,19.75,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-02,0,4,19.75,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-02,0,4,19.75,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-02,0,4,19.75,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-03,0,7,19.375,61,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-03,0,7,19.375,61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-03,0,7,19.375,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-03,0,7,19.375,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-03,0,7,19.375,61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-04,0,6,20.375,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-04,0,6,20.375,61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-04,0,6,20.375,61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-04,0,6,20.375,61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-04,0,6,20.375,61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-05,0,4,20.5,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-05,0,4,20.5,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-05,0,4,20.5,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-05,0,4,20.5,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-05,0,4,20.5,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-06,0,5,17.5,95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-06,0,5,17.5,95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-06,0,5,17.5,95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-06,0,5,17.5,95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-06,0,5,17.5,95,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-07,0,6,21.125,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-07,0,6,21.125,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-07,0,6,21.125,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-07,0,6,21.125,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-07,0,6,21.125,21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-08,0,5,19,21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-08,0,5,19,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-08,0,5,19,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-08,0,5,19,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-08,0,5,19,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-09,0,5,15.375,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-09,0,5,15.375,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-09,0,5,15.375,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-09,0,5,15.375,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-09,0,5,15.375,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-10,0,4,14.5,95,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-10,0,4,14.5,95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-10,0,4,14.5,95,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-10,0,4,14.5,95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-10,0,4,14.5,95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-11,0,7,13.875,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-11,0,7,13.875,61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-11,0,7,13.875,61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-11,0,7,13.875,61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-11,0,7,13.875,61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-12,0,7,18.25,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-12,0,7,18.25,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-12,0,7,18.25,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-12,0,7,18.25,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-12,0,7,18.25,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-13,0,7,18.125,61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-13,0,7,18.125,61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-13,0,7,18.125,61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-13,0,7,18.125,61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-13,0,7,18.125,61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-16,0,2,19.375,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-16,0,2,19.375,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-16,0,2,19.375,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-16,0,2,19.375,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-16,0,2,19.375,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-17,0,0,19.571428,46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-17,0,0,19.571428,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-17,0,0,19.571428,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-17,0,0,19.571428,54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-17,0,0,19.571428,54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-18,0,3,18.25,54,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-18,0,3,18.25,54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-18,0,3,18.25,46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-18,0,3,18.25,63,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-18,0,3,18.25,54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-19,0,3,20.375,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-19,0,3,20.375,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-19,0,3,20.375,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-19,0,3,20.375,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-19,0,3,20.375,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-20,0,7,20.25,61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-20,0,7,20.25,61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-20,0,7,20.25,61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-20,0,7,20.25,61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-20,0,7,20.25,61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-21,0,4,19.875,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-21,0,4,19.875,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-21,0,4,19.875,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-21,0,4,19.875,21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-21,0,4,19.875,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-22,0,7,18.375,65,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-22,0,7,18.375,65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-22,0,7,18.375,65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-22,0,7,18.375,65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-22,0,7,18.375,65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-23,0,6,21.75,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-23,0,6,21.75,47,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-23,0,6,21.75,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-23,0,6,21.75,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-23,0,6,21.75,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,92.6
2016-08-24,0,0,25.375,46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-24,0,0,25.375,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-24,0,0,25.375,46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-24,0,0,25.375,56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-24,0,0,25.375,47,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,92.6
2016-08-25,0,0,28.375,46,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-25,0,0,28.375,47,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-25,0,0,28.375,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-25,0,0,28.375,55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-25,0,0,28.375,46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,92.6
2016-08-26,0,0,27.75,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-26,0,0,27.75,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-26,0,0,27.75,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-26,0,0,27.75,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-26,0,0,27.75,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,92.6
2016-08-27,0,0,20.375,47,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-27,0,0,20.375,47,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-27,0,0,20.375,46,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-27,0,0,20.375,47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-27,0,0,20.375,46,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,92.6
2016-08-28,0,4,21.875,63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-28,0,4,21.875,63,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-28,0,4,21.875,63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-28,0,4,21.875,63,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-28,0,4,21.875,63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,92.6
2016-08-29,0,3,18.5,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-29,0,3,18.5,21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-29,0,3,18.5,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-29,0,3,18.5,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-29,0,3,18.5,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,92.6
2016-08-30,0,2,20.25,38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,92.6
